,precision,recall,fscore,accuracy,auc,miss_rate,fall_out_rate
78,0.1111111111111111,0.5,0.18181818181818182,0.8316008316008316,0.6722462203023758,0.0225,0.15550755939524838
79,0.125,0.3888888888888889,0.1891891891891892,0.8752598752598753,0.6415286777057836,0.026128266033254157,0.10583153347732181
80,0.16666666666666666,0.36666666666666664,0.22916666666666666,0.8461538461538461,0.6223577235772357,0.04668304668304668,0.12195121951219512
81,0.10666666666666667,0.3333333333333333,0.16161616161616163,0.8274428274428275,0.5933625091174325,0.04020100502512563,0.14660831509846828
82,0.10666666666666667,0.26666666666666666,0.1523809523809524,0.814968814968815,0.5590539541759053,0.05612244897959184,0.14855875831485588
83,0.20253164556962025,0.6153846153846154,0.3047619047619048,0.8482328482328483,0.7384615384615385,0.024509803921568627,0.13846153846153847
84,0.1794871794871795,0.45161290322580644,0.25688073394495414,0.8316008316008316,0.6546953405017921,0.0425,0.14222222222222222
85,0.17777777777777778,0.6666666666666666,0.2807017543859649,0.8295218295218295,0.7523705324580597,0.020050125313283207,0.16192560175054704
86,0.16,0.5217391304347826,0.24489795918367346,0.8461538461538461,0.6920922726409722,0.02702702702702703,0.13755458515283842
87,0.12658227848101267,0.37037037037037035,0.18867924528301888,0.8212058212058212,0.6091939957578724,0.043037974683544304,0.15198237885462554
88,0.1038961038961039,0.4444444444444444,0.16842105263157894,0.8357588357588358,0.6477081833453324,0.024875621890547265,0.1490280777537797
89,0.09090909090909091,0.2916666666666667,0.13861386138613863,0.8191268191268192,0.5692469000729394,0.04314720812182741,0.15317286652078774
90,0.16417910447761194,0.3793103448275862,0.22916666666666666,0.8461538461538461,0.6277082697589259,0.044226044226044224,0.12389380530973451
91,0.13095238095238096,0.3793103448275862,0.19469026548672566,0.8108108108108109,0.6089029600244126,0.046153846153846156,0.16150442477876106
92,0.1724137931034483,0.4838709677419355,0.2542372881355932,0.817047817047817,0.6619354838709677,0.04071246819338423,0.16
93,0.12903225806451613,0.5217391304347826,0.20689655172413793,0.8087318087318087,0.6724416176191381,0.028277634961439587,0.17685589519650655
94,0.10126582278481013,0.3076923076923077,0.1523809523809524,0.814968814968815,0.5758241758241758,0.04591836734693878,0.15604395604395604
95,0.12987012987012986,0.47619047619047616,0.20408163265306123,0.8378378378378378,0.6652691511387164,0.02729528535980149,0.14565217391304347
96,0.12941176470588237,0.4230769230769231,0.1981981981981982,0.814968814968815,0.6302197802197802,0.03826530612244898,0.16263736263736264
97,0.15714285714285714,0.5238095238095238,0.24175824175824176,0.8565488565488566,0.6977743271221531,0.024271844660194174,0.1282608695652174
98,0.11594202898550725,0.42105263157894735,0.18181818181818182,0.8503118503118503,0.6445089997721577,0.02689486552567237,0.13203463203463203
99,0.11428571428571428,0.2962962962962963,0.16494845360824742,0.8316008316008316,0.579866209822157,0.0475,0.13656387665198239
